CD4	CD8	Monocyte	Neutrophil	naive_B_cell	NK_cell	memory_B_cell	Plasmocyte	Platelet	Macrophage
TNFAIP2	0.0106534090909091	0.0188277087033748	0.706812426656785	0.336920529801325	0.0102724430549352	0.0282746682054241	0.0152224824355972	0.0799180327868853	0.0334728033472803	0.692622950819672
TNFRSF10A	0.127130681818182	0.0579040852575488	0.101229077882774	0.0151371807000946	0.109423849933006	0.0259665320253895	0.140515222482436	0.180327868852459	0.00418410041841004	0.0286885245901639
TNFRSF10C	0.00473484848484848	0.0103019538188277	0.038972268544253	0.467005676442763	0.00223313979455114	0.00778995960761685	0.00351288056206089	0.014344262295082	0.0209205020920502	0.00409836065573771
TNFRSF13B	0.00355113636363636	0.00355239786856128	0.000926440615156568	0.0010643330179754	0.0406431442608307	0.00259665320253895	0.502341920374707	0.737704918032787	0.00836820083682008	0.00204918032786885
TNFRSF13C	0.0646306818181818	0.0206039076376554	0.00599098264467914	0.000236518448438978	0.840553818669049	0.0161569532602424	0.860655737704918	0.174180327868852	0.00418410041841004	0.00204918032786885
TNFRSF17	0.000236742424242424	0.000355239786856128	0.00111172873818788	0.000118259224219489	0.0343903528360875	0.00317368724754761	0.0690866510538642	0.840163934426229	0.0125523012552301	0.00204918032786885
TNFSF12	0.270833333333333	0.215985790408526	0.387869804212217	0.0364238410596026	0.131755247878517	0.241777264858627	0.250585480093677	0.0286885245901639	0.0209205020920502	0.131147540983607
TNFSF13B	0.0655776515151515	0.0316163410301954	0.78413933666852	0.396286660359508	0.0116123269316659	0.035199076745528	0.0199063231850117	0.0348360655737705	0.104602510460251	0.540983606557377
TNFSF8	0.285748106060606	0.0998223801065719	0.0461367426347971	0.022232734153264	0.0736936132201876	0.0320253894979804	0.0550351288056206	0.069672131147541	0.00418410041841004	0.014344262295082
TNFSF9	0.00378787878787879	0.0159857904085258	0.0167994564881724	0.000473036896877956	0.00714604734256364	0.00490478938257357	0.094847775175644	0.0327868852459016	0.0125523012552301	0.00204918032786885
TNS3	0.00142045454545455	0.00461811722912966	0.302699030325489	0.0033112582781457	0.0602947744528807	0.00807847663012118	0.166276346604215	0.114754098360656	0.0794979079497908	0.114754098360656
TOR1AIP2	0.255681818181818	0.258969804618117	0.426100920264344	0.271641438032167	0.177757927646271	0.243508366993653	0.236533957845433	0.567622950819672	0.117154811715481	0.129098360655738
TPRG1	0.0208333333333333	0.0774422735346359	0.00592921993700204	0.000709555345316935	0.000446627958910228	0.00548182342758223	0.00117096018735363	0.114754098360656	0.00418410041841004	0.00409836065573771
TRABD2A	0.456676136363636	0.0994671403197158	0.00728799950589834	0.000591296121097446	0.0571683787405092	0.0121177149451818	0.0292740046838408	0.0389344262295082	0.00418410041841004	0.00409836065573771
TRAC	0.866003787878788	0.526820603907638	0.00376752516830338	0.000591296121097446	0.029477445288075	0.0920369301788806	0.103044496487119	0.223360655737705	0.00418410041841004	0.00204918032786885
TRAF3IP3	0.763020833333333	0.77335701598579	0.473905256006423	0.110927152317881	0.527020991514069	0.759376803231391	0.649882903981265	0.73155737704918	0.0292887029288703	0.329918032786885
TRAF5	0.220880681818182	0.265364120781528	0.0211846087332469	0.00153736991485336	0.396605627512282	0.256491633006347	0.468384074941452	0.0799180327868853	0.00418410041841004	0.0184426229508197
TRANK1	0.174952651515152	0.261101243339254	0.0747946389969736	0.105368968779565	0.0768200089325592	0.269474899019042	0.195550351288056	0.233606557377049	0.0167364016736402	0.069672131147541
TRAPPC2	0.243371212121212	0.308703374777975	0.108825890927058	0.0378429517502365	0.154979901741849	0.308713214079631	0.186182669789227	0.336065573770492	0.188284518828452	0.0225409836065574
TRAT1	0.597301136363636	0.165186500888099	0.0012970168612192	0.000236518448438978	0.00133988387673068	0.0187536064627813	0.00351288056206089	0.0204918032786885	0.00418410041841004	0.00204918032786885
TRAV13-2	0.0248579545454545	0.0220248667850799	0.000185288123031314	0.000118259224219489	0.000446627958910228	0.00461627236006924	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
TRAV14DV4	0.0163352272727273	0.0223801065719361	6.17627076771046e-05	0.000118259224219489	0.000446627958910228	0.00115406809001731	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
TRBC1	0.584280303030303	0.624511545293073	0.0101908467667223	0.000946073793755913	0.0218847699866012	0.627524523946913	0.0257611241217799	0.0840163934426229	0.0209205020920502	0.00204918032786885
TRBC2	0.81936553030303	0.787566607460035	0.00957321968995121	0.00165562913907285	0.476998660116123	0.640796306982112	0.578454332552693	0.413934426229508	0.0209205020920502	0.00409836065573771
TRBV28	0.0284090909090909	0.0145648312611012	0.000185288123031314	0.000118259224219489	0.000446627958910228	0.000865551067512983	0.00117096018735363	0.00204918032786885	0.00836820083682008	0.00204918032786885
TRBV6-4	0.00331439393939394	0.0120781527531083	6.17627076771046e-05	0.000118259224219489	0.000446627958910228	0.000288517022504328	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
TRDC	0.0229640151515152	0.267140319715808	0.000988203322833673	0.000118259224219489	0.00178651183564091	0.432198499711483	0.00117096018735363	0.00614754098360656	0.00836820083682008	0.00204918032786885
TREML1	0.0596590909090909	0.0920071047957371	0.141436600580569	0.0391438032166509	0.0558284948637785	0.0828043854587421	0.0503512880562061	0.125	0.861924686192469	0.0184426229508197
TRGC2	0.0544507575757576	0.293783303730018	0.00994379593601383	0.00685903500473037	0.00178651183564091	0.146566647432198	0.00585480093676815	0.00204918032786885	0.00836820083682008	0.00204918032786885
TRGV3	0.00946969696969697	0.0323268206039076	0.000617627076771046	0.000118259224219489	0.00133988387673068	0.0051933064050779	0.00117096018735363	0.00819672131147541	0.00418410041841004	0.00204918032786885
TSC22D1	0.0771780303030303	0.142806394316163	0.112902229633747	0.0229422894985809	0.0576150066994194	0.148874783612233	0.0725995316159251	0.110655737704918	0.564853556485356	0.0204918032786885
TSHZ2	0.317708333333333	0.0156305506216696	0.00123525415354209	0.00271996215704825	0.0241179097811523	0.0051933064050779	0.0444964871194379	0.0635245901639344	0.00418410041841004	0.00204918032786885
TSPOAP1	0.013967803030303	0.0756660746003552	0.0101290840590451	0.00768684957426679	0.00267976775346137	0.128390075014426	0.0152224824355972	0.0348360655737705	0.00418410041841004	0.00409836065573771
TSR2	0.290246212121212	0.27708703374778	0.186338089061824	0.0134815515610218	0.212148280482358	0.262839007501443	0.279859484777518	0.475409836065574	0.125523012552301	0.10655737704918
TXLNGY	0.0385890151515152	0.0404973357015986	0.0756593169044531	0.0173841059602649	0.134881643590889	0.0450086555106751	0.179156908665105	0.284836065573771	0.0167364016736402	0.00204918032786885
TXNDC5	0.0111268939393939	0.00959147424511545	0.0138966092273485	0.00141911069063387	0.0477891916033944	0.00894402769763416	0.0550351288056206	0.813524590163934	0.0711297071129707	0.00204918032786885
TXNIP	0.986742424242424	0.991829484902309	0.993144339447841	0.930345316934721	0.995533720410898	0.998268897864974	0.989461358313817	0.940573770491803	0.292887029288703	0.991803278688525
TYMP	0.171875	0.145293072824156	0.961583595824841	0.633987701040681	0.13756141134435	0.167916907097519	0.257611241217799	0.709016393442623	0.238493723849372	0.940573770491803
TYROBP	0.0717329545454545	0.504795737122558	0.986968068680131	0.977885525070955	0.0625279142474319	0.921811886901327	0.085480093676815	0.454918032786885	0.251046025104602	0.997950819672131
UBASH3A	0.156960227272727	0.0625222024866785	0.000247050830708418	0.000236518448438978	0.000446627958910228	0.00432775533756492	0.00234192037470726	0.00409836065573771	0.00418410041841004	0.00204918032786885
UBE2N	0.464725378787879	0.30550621669627	0.392996108949416	0.0542809839167455	0.209021884769987	0.256780150028852	0.4192037470726	0.717213114754098	0.117154811715481	0.202868852459016
UBE4A	0.195785984848485	0.217051509769094	0.364399975294917	0.139427625354778	0.131308619919607	0.227062896710906	0.172131147540984	0.538934426229508	0.0376569037656904	0.145491803278689
UCHL5	0.186789772727273	0.258259325044405	0.20542276573405	0.0327578051087985	0.0906654756587762	0.288805539526832	0.154566744730679	0.655737704918033	0.0836820083682008	0.0942622950819672
UGCG	0.339962121212121	0.16234458259325	0.107775924896547	0.410477767265847	0.208128628852166	0.120600115406809	0.334894613583138	0.42827868852459	0.0251046025104603	0.0307377049180328
URI1	0.47561553030303	0.482415630550622	0.332839231671916	0.0135998107852412	0.308173291648057	0.468840161569533	0.420374707259953	0.631147540983607	0.096234309623431	0.0573770491803279
USP12	0.124763257575758	0.188632326820604	0.238712865172009	0.0144276253547777	0.45064761054042	0.186381996537796	0.338407494145199	0.426229508196721	0.301255230125523	0.0594262295081967
USP13	0.0388257575757576	0.0273534635879218	0.0187758631338398	0.000827814569536424	0.029477445288075	0.0109636468551645	0.0515222482435597	0.102459016393443	0.00418410041841004	0.0102459016393443
USP28	0.053030303030303	0.280284191829485	0.0902970786239269	0.00508514664143803	0.181330951317552	0.331506058857473	0.200234192037471	0.469262295081967	0.00418410041841004	0.0368852459016393
USP44	0.0343276515151515	0.0145648312611012	0.00203816935334445	0.000354777672658467	0.01965163019205	0.00432775533756492	0.0269320843091335	0.00204918032786885	0.00418410041841004	0.00204918032786885
UTY	0.0324337121212121	0.0330373001776199	0.0867148415786548	0.153973509933775	0.0915587315765967	0.0545297172533179	0.147540983606557	0.180327868852459	0.0460251046025105	0.00204918032786885
VAMP8	0.61813446969697	0.641207815275311	0.901364955839664	0.0534531693472091	0.382760160786065	0.67801500288517	0.578454332552693	0.684426229508197	0.418410041841004	0.895491803278688
VCAN	0.00520833333333333	0.0124333925399645	0.97887715397443	0.0144276253547777	0.000893255917820456	0.0207732256203116	0.00117096018735363	0.133196721311475	0.0125523012552301	0.963114754098361
VEGFA	0.00260416666666667	0.0436944937833037	0.140818973503798	0.0422185430463576	0.000893255917820456	0.102135025966532	0.00936768149882904	0.26844262295082	0.0209205020920502	0.014344262295082
VIPR1	0.13186553030303	0.0312611012433393	0.124513618677043	0.0151371807000946	0.00669941938365342	0.00750144258511252	0.0117096018735363	0.0102459016393443	0.00418410041841004	0.10655737704918
VIPR2	0.000710227272727273	0.0117229129662522	0.000555864369093941	0.000118259224219489	0.000893255917820456	0.033467974610502	0.00117096018735363	0.00409836065573771	0.00836820083682008	0.00204918032786885
VMP1	0.467092803030303	0.277442273534636	0.903711938731394	0.795056764427625	0.149620366234926	0.243219849971148	0.250585480093677	0.668032786885246	0.121338912133891	0.600409836065574
VSIR	0.483901515151515	0.386500888099467	0.94731641035143	0.890491958372753	0.154533273782939	0.354875937680323	0.174473067915691	0.655737704918033	0.271966527196653	0.872950819672131
WAC-AS1	0.179450757575758	0.203197158081705	0.347353467976036	0.153736991485336	0.129522108083966	0.203404500865551	0.177985948477752	0.241803278688525	0.0753138075313808	0.159836065573771
WDFY3	0.00520833333333333	0.0120781527531083	0.380149465752579	0.506740775780511	0.00133988387673068	0.0207732256203116	0.00234192037470726	0.0225409836065574	0.0167364016736402	0.120901639344262
WDFY4	0.00284090909090909	0.00319715808170515	0.181273547032302	0.0646877956480605	0.184903974988834	0.00836699365262551	0.373536299765808	0.141393442622951	0.00836820083682008	0.0922131147540984
WDR86-AS1	0.0750473484848485	0.027708703374778	0.00172935581495893	0.000118259224219489	0.00133988387673068	0.00634737449509521	0.00234192037470726	0.00204918032786885	0.00418410041841004	0.00204918032786885
WIPI2	0.312026515151515	0.270692717584369	0.481625594466061	0.163789025543992	0.267530147387226	0.255914598961339	0.359484777517564	0.573770491803279	0.112970711297071	0.301229508196721
XBP1	0.521780303030303	0.554529307282416	0.441171020937558	0.0637417218543046	0.100044662795891	0.569821119446047	0.17096018735363	0.950819672131147	0.0669456066945607	0.182377049180328
XXbac-BPG32J3.22	0.0130208333333333	0.00390763765541741	0.00623803347538756	0.0139545884578997	0.00133988387673068	0.00605885747259088	0.0117096018735363	0.055327868852459	0.0125523012552301	0.190573770491803
Y_RNA_ENSG00000200502	0.0101799242424242	0.00319715808170515	0.00691742325983571	0.00271996215704825	0.0428762840553819	0.0106751298326601	0.0245901639344262	0.0286885245901639	0.00418410041841004	0.00204918032786885
YBX3	0.130918560606061	0.159147424511545	0.805447470817121	0.0580652790917692	0.84234033050469	0.0637622619734564	0.285714285714286	0.487704918032787	0.677824267782427	0.407786885245902
YES1	0.0388257575757576	0.185790408525755	0.0143907108887654	0.00130085146641438	0.0133988387673068	0.249567224466244	0.0210772833723653	0.0614754098360656	0.0920502092050209	0.00204918032786885
ZBTB10	0.134706439393939	0.180106571936057	0.0846149095176333	0.00189214758751183	0.19696292987941	0.204558568955568	0.159250585480094	0.0881147540983607	0.0167364016736402	0.0102459016393443
ZBTB16	0.111742424242424	0.261811722912966	0.360138348465197	0.17372280037843	0.350156319785619	0.38401615695326	0.133489461358314	0.0450819672131148	0.104602510460251	0.209016393442623
ZBTB32	0.0179924242424242	0.00710479573712256	0.00067938978444815	0.000473036896877956	0.00535953550692273	0.00144258511252164	0.161592505854801	0.473360655737705	0.0125523012552301	0.00204918032786885
ZBTB38	0.321496212121212	0.479928952042629	0.209313816317707	0.0457663197729423	0.147833854399285	0.399884593190998	0.278688524590164	0.76844262295082	0.0627615062761506	0.0922131147540984
ZC3H15	0.507102272727273	0.503730017761989	0.67469581866469	0.143684957426679	0.377847253238053	0.487882285054818	0.516393442622951	0.825819672131147	0.184100418410042	0.336065573770492
ZCCHC7	0.258996212121212	0.242273534635879	0.194923105428942	0.0515610217596973	0.527914247431889	0.233410271206001	0.485948477751756	0.487704918032787	0.0753138075313808	0.102459016393443
ZDHHC20P1	0.0445075757575758	0.125754884547069	0.000247050830708418	0.000236518448438978	0.00178651183564091	0.133871898442008	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
ZEB2	0.0535037878787879	0.655772646536412	0.932863936754987	0.377956480605487	0.421170165252345	0.815637622619735	0.532786885245902	0.180327868852459	0.418410041841004	0.692622950819672
ZMPSTE24	0.0854640151515152	0.106927175843694	0.270829473164103	0.133514664143803	0.0482358195623046	0.108770917484132	0.0889929742388759	0.532786885245902	0.121338912133891	0.055327868852459
ZNF22	0.277698863636364	0.369094138543517	0.203322833673028	0.00307473982970672	0.277802590442162	0.354587420657819	0.312646370023419	0.469262295081967	0.104602510460251	0.118852459016393
ZNF276	0.260653409090909	0.34316163410302	0.159286023099253	0.15042573320719	0.13711478338544	0.40132717830352	0.15807962529274	0.297131147540984	0.0502092050209205	0.0799180327868853
ZNF385A	0.00402462121212121	0.0134991119005329	0.541411895497499	0.00555818353831599	0.0518088432335864	0.0230813618003462	0.0362997658079625	0.0430327868852459	0.0878661087866109	0.42827868852459
ZNF430	0.325284090909091	0.280639431616341	0.202890494719288	0.0499053926206244	0.25502456453774	0.240334679746105	0.318501170960187	0.397540983606557	0.0376569037656904	0.0901639344262295
